x,y,z
0.6586742653007445,0.3594085812403614,0.5490247745195118
0.6180139988344491,0.5221732593600901,0.47191932435266193
0.7130977009575956,0.5157573503969215,0.3486208691518937
0.2500000311850283,0.46708453270518924,0.4510771433503712
0.7468814815807345,0.3880659642142029,0.5532323468909448
0.28551685738407784,0.4188633417903318,0.38631006001257234
0.30130147129196216,0.5368337413565107,0.47299021822336834
0.7435668041361618,0.5058036351119259,0.41190432996737036
0.36588097668473196,0.49482266940328457,0.4420913957502852
0.26096773805915136,0.5469507206594959,0.4995483446368493
0.4982577422627892,0.47656331560218457,0.47638646010937485
0.27124023190060204,0.43758522153568613,0.2598830708009601
0.6505428575375705,0.5130179535638089,0.47152119549178007
0.2869023146349186,0.5312073177664671,0.3381635416479015
0.4822205739086781,0.39090328723358014,0.5129949442104522
0.5165837224609824,0.4613467057991647,0.47692587274082276
0.7250131884083295,0.522958228101621,0.39348235663886477
0.7162162037843469,0.4353548683139936,0.3277854085231946
0.6183862337268596,0.37505650077433983,0.5275550779834126
0.2531185496042937,0.3682051864465002,0.5443090940875068
0.7281904334333273,0.6027357138812741,0.39953006917078354
0.49973784791433856,0.5151188629306678,0.47768821154684094
0.7157010790924146,0.3744768230738939,0.3885464111547017
0.7130977009575956,0.4515106204407943,0.35498952759973235
0.7159485426867268,0.6414401063101771,0.3196291878725292
0.7470824794829282,0.4494599345619604,0.411548617942437
0.5789706033187585,0.541593642158599,0.4739749686509905
0.7333930628842249,0.4297650871321644,0.39924010558044754
0.2837838118081673,0.5740068303943713,0.35183934598176597
0.5455848190201313,0.4122890960436396,0.48283661023358115
0.2531185340117796,0.32018512856895887,0.5116584058739537
0.5965496765182215,0.3602250052804049,0.5548766762589388
0.5434476440641498,0.4905159910120175,0.474896351101173
0.7499999688149718,0.3709492974163859,0.5416118126350695
0.7162162037843469,0.4350115419427871,0.3728510176126907
0.669859295439359,0.5273661175021305,0.4402994572484915
0.4217457999406216,0.3663380972240865,0.5385255395350327
0.27751606811180235,0.34739912290444797,0.39142670194552687
0.75,0.34998546881632825,0.5361143963094639
0.5355603994797964,0.4179890331403191,0.48170958850949797
0.25719434444127753,0.49107351174987934,0.4109218248617835
0.2837838118081673,0.5135207029970237,0.3105104517193964
0.2500000311850283,0.29157022999862714,0.46167041678759096
0.6374173338175051,0.36570217212765543,0.5305451504687488
0.6408665226840051,0.43823141690142664,0.4766537833691887
0.2837838118081673,0.6080578303272299,0.33372082376832213
0.5030996774646872,0.49750946748871927,0.4471734638819005
0.2885555005509407,0.47366999986455305,0.47243306650834094
0.2531185340117796,0.33239432701092575,0.48803335610914544
0.4750517949535743,0.4115489661752526,0.47736971365564007
0.25947513424868807,0.4792490689891723,0.5172375321711249
0.7130977009575956,0.3897545503348133,0.37725668248118355
0.7499999844074858,0.5008424193598568,0.4932923680911506
0.6259105261622169,0.3674047395359391,0.5272154730255796
0.33516379660629764,0.4734903117316756,0.47244832638217316
0.2794271905941298,0.5167128336755145,0.2792176272041721
0.7412203074741917,0.4775849735107613,0.5181130310497164
0.2531185340117796,0.2729042078364046,0.49356495642323694
0.2531185340117796,0.36881188077643523,0.44699931628904527
0.2865027616577458,0.43792420279295396,0.28451422754024897
0.7211471700589966,0.5457013912545476,0.2634791359530954
0.27859084451852806,0.5049749241707451,0.39049147334279355
0.4058332234667463,0.4971242076495024,0.4713787526776635
0.7402645903078866,0.38380230556943085,0.4083088209482392
0.49162716242573323,0.49566167660129845,0.47653463577118793
0.36452601839153675,0.4732929832678082,0.4470402206511228
0.7499999844074858,0.3871166971512445,0.487690300008184
0.2531185340117796,0.40221563025009693,0.4354423735033123
0.7159732516241241,0.5472085948557448,0.2876916752679306
0.7130977009575956,0.4170488253280724,0.33119918679009686
0.2679544993597662,0.43094114731319827,0.47797530091707163
0.30456285352322576,0.49417312684451,0.4714355406141386
0.7468814815807345,0.434296775897391,0.4883133456879406
0.4105139350870539,0.5764939143612762,0.46071449172109746
0.7469446312629764,0.5106320234335945,0.5251975106364075
0.2577757788983159,0.570287340097858,0.4058479064175555
0.2869023146349186,0.5200150942813322,0.3204716566086808
0.7499999844074858,0.596344456682951,0.4522163116429646
0.7468814815807345,0.5701233172441803,0.4296768127121485
0.6427846514026834,0.40252876951394045,0.48586235839125547
0.46509659110322954,0.37956315315937234,0.5227850368496327
0.6549057469422898,0.4872651805053365,0.47166457905424936
0.2869023146349186,0.34689689841920907,0.35062026085673237
0.5008017855278994,0.570804231941392,0.46277964745304756
0.7499999844074858,0.5084636660480978,0.46228465789436674
0.28158848976822864,0.43323189553963554,0.4631515497051565
0.7162162037843469,0.46884485998332914,0.3319065515887841
0.38360552284355814,0.40784120144936786,0.47903179769972787
0.4899072249567045,0.5776947822322969,0.46989684013439126
0.7151185843444152,0.32825543446674726,0.34181252779300675
0.3286229188398517,0.4091505776262453,0.4832695675735331
0.2759767231414708,0.3995332604386762,0.5086968676894823
0.2837838118081673,0.4264267610411554,0.3682110908118522
0.2523234613210899,0.5173727296636739,0.514402792311589
0.37992160426928856,0.379536411997633,0.5110033799477087
0.7182375341565717,0.4628853646988744,0.28256450838793584
0.49458315383317686,0.39963249119862343,0.4877030027096983
0.7468814971732487,0.39816188842560296,0.49698924924217003
0.7324754902049957,0.6167283882478638,0.400386815452377
0.2500000311850283,0.4857148999850925,0.4375381425380116
0.5349597966253828,0.4174196828817344,0.49443065280794307
0.3911438329491217,0.39235312597527927,0.5131245180029038
0.2535934923873032,0.3159209709637345,0.4177212005250436
0.7468814815807345,0.4207207064814308,0.5076835101959294
0.4866684066526439,0.41644879939668195,0.4973779498295057
0.6578348474998583,0.40515981916384225,0.4846822909340892
0.49879951102707276,0.47394506740638664,0.45136142606805785
0.7499999844074858,0.4629439509719796,0.4456854390730878
0.4918346738408309,0.3605712474517544,0.5480193692081672
0.2869023146349186,0.47801770216050604,0.3443138165402875
0.7389241642378641,0.4220487572927358,0.40313661768992143
0.2869023146349186,0.46886469885881193,0.34786767275666264
0.28584311514981253,0.49419960293350906,0.3855245819155797
0.2922904742139889,0.5700228416818547,0.476416049503696
0.5138593885162734,0.4323818280515961,0.4796200824679756
0.6872623187592426,0.5019306209212517,0.4713561747171978
0.2869023146349186,0.3680027332429875,0.3633582742180409
0.44368272616273874,0.5336751189908933,0.47580061297083664
0.2531185340117796,0.3634333469760902,0.46420588432585286
0.7304178500648582,0.4286577171733944,0.478387930816098
0.2869023146349186,0.343278473601806,0.35670123741880316
0.2837838118081673,0.46384179912082957,0.332388453830602
0.25297698516847333,0.43395943185410724,0.557867289284765
0.46941294932727085,0.5031030636390065,0.44609328726777975
0.7162162037843469,0.44414751302154243,0.30558504677478776
0.7130977009575956,0.46098521934649717,0.359844516750513
0.6472740844546074,0.4140901925487346,0.47451942805951297
0.46389731886615526,0.4965695715267553,0.44636128620320603
0.2837838118081673,0.47776635083266983,0.3593037163853072
0.6928805666743753,0.5512452160997199,0.4745084093495251
0.7162162037843469,0.5168295332487962,0.3630677389021866
0.5910211895094521,0.4253917975205179,0.47904855965242166
0.4057044293000014,0.4205579362263885,0.480124313190033
0.6969980143141151,0.3587202860864597,0.5523661463482815
0.2531185340117796,0.36962634015969786,0.45068260076774
0.4146744388558218,0.42426388182562436,0.4682211646154836
0.6404718761512798,0.46088026093635814,0.4510841911667597
0.6709581310953932,0.4068742264878582,0.4932820562418035
0.6456899265986555,0.5606076892362868,0.4486350749717706
0.7468814815807345,0.36206652797714395,0.5500576746307789
0.7346379068426074,0.3585954524183048,0.5531480901420707
0.2500000311850283,0.4155760759856062,0.5151629793506568
0.7130977009575956,0.4922370563395685,0.29126797430964896
0.716216219376861,0.5541470661400874,0.3694864701104134
0.28258756971633964,0.46397019827721636,0.38521307466821547
0.7496771881798889,0.4212649527922601,0.4180929780370395
0.7066455705840943,0.5235464245122887,0.4719752702933738
0.7462591323666092,0.5522173106033701,0.5096528447310229
0.5761577813365901,0.436386593789196,0.4618754791384687
0.2500000311850283,0.5115215763649252,0.45325040718031534
0.7130977009575956,0.4537611035982335,0.3242833090587341
0.5466599618509391,0.4365883661195915,0.4782449214739678
0.2531185340117796,0.284584752481676,0.4729357847565274
0.250874807610465,0.4782041106669751,0.4158366372917907
0.5370798743896168,0.39799215351424755,0.4885380857916552
0.7499999844074858,0.5385536944180536,0.432158413311583
0.5502041870910844,0.5480736779348949,0.44793044925806613
0.6759082553724085,0.4070686755341156,0.47962493693737596
0.7468814815807345,0.4214599475765122,0.5080192690002763
0.2932797880507475,0.5022027102928857,0.4713615801220975
0.2586226395259485,0.4429332147983479,0.4093508114952463
0.6565628309868453,0.38902524686873985,0.5028728921428687
0.2545157428207725,0.36815181846812506,0.4150966373610214
0.2500000311850283,0.5667942271190431,0.48930851191500413
0.31046322719159,0.47562356517035254,0.446353547118691
0.34496150878738485,0.5790590102751445,0.4756683364759352
0.7130977009575956,0.5656067376251492,0.3493313940334455
0.7142981946082769,0.5190696317918224,0.38585672325664755
0.5829473700984789,0.36501607551824655,0.5314860547466269
0.7356948921907065,0.3908178142686036,0.40080285491449386
0.28392074526728994,0.3359960418506821,0.3328446648066322
0.6372395999463992,0.42090089357476046,0.47013895029885083
0.2865026784976704,0.33758304793921584,0.3190857731624537
0.6031352476276794,0.4952645040812834,0.4420254082304712
0.7465683579094051,0.4653790183117342,0.5257196831447282
0.6390829209797684,0.4995282822686638,0.44137886463191495
0.6419406753901655,0.5781782281330139,0.47601355473885665
0.6727063325950416,0.4275686632212269,0.4785833725857552
0.2837838274006814,0.5472660220852994,0.3535967574597628
0.7285596745630243,0.3635213303358423,0.543724047364694
0.2837838118081673,0.4693675886246539,0.3388837494807303
0.6270876362392024,0.3670348954956958,0.5279548492557834
0.27738866687632013,0.49551529927611543,0.44196563692629176
0.5903178267893925,0.46921208967870265,0.44830438893202185
0.7130977009575956,0.39781757972600607,0.3283242858116573
0.6638780693877067,0.4286212670728544,0.4656549798243782
0.702243564758918,0.41466204280708535,0.49911454010362927
0.49225737754348864,0.40907912233147503,0.5018788173917946
0.3890094360594083,0.5482723837375109,0.4742191682123439
0.36611942260837005,0.49739805377772883,0.4416746806125559
0.25311851841926547,0.4186250154093021,0.5612999812713115
0.48838894079521344,0.41468041078873497,0.4987801066629838
0.5951572961911054,0.37807426036727293,0.5123835877187912
0.3384856154223437,0.42723401668288824,0.47865404305731407
0.251234199468734,0.5212131918823417,0.5143724388840754
0.7499999844074858,0.2958492888498586,0.4691330772120822
0.3189291463579801,0.38004775290613535,0.5229263622002365
0.4217224371569446,0.48136131411380634,0.44527587570184113
0.7162162037843469,0.32148180204432203,0.3736221246091568
0.5269374662948316,0.49825742479920143,0.47630677196714194
0.2531185340117796,0.3082042045339101,0.5085177824671514
0.5202794975829992,0.41562898658356673,0.4748580974664981
0.6419381078228381,0.43526172902956795,0.47719130930642634
0.7130977009575956,0.6352208059564735,0.34999628482363243
0.2837838274006814,0.4979517335596091,0.3637502752208682
0.2595904512857166,0.5472539669928721,0.5483272018197005
0.7163682307971511,0.3547118561080384,0.38182591282293954
0.26135926089154526,0.5402637150480931,0.49919086026280934
0.6813150739933922,0.3597767412890782,0.5511093897091008
0.29194979857018516,0.36749196406000334,0.28240322981674565
0.2653408301656188,0.5582184638880855,0.40009965851458495
0.5977224362837638,0.3744617866927642,0.5165174802634375
0.6565562145633479,0.553606312552424,0.4748084612965057
0.42756862164118925,0.5691375688956536,0.45497948706013114
0.3472343775976154,0.3696326655229315,0.5237059099443535
0.2500000311850283,0.3118111168783778,0.49807262232168814
0.28242565185207,0.3133272290026501,0.3855344155944933
0.2933084470917253,0.4936202214908316,0.4714518399889131
0.4753369570890581,0.4119900939926107,0.48318403223850015
0.35921395028143915,0.54989601144424,0.44438434771872004
0.2869023146349186,0.5202642054846378,0.3296580590756494
0.28605554756237084,0.37252893864074377,0.29427149273967323
0.7345966074701719,0.513071051271939,0.40005714812355164
0.5256318484336109,0.5691700948801366,0.4611422463588335
0.2917617736397509,0.3652273488872543,0.2918987694689301
0.7468814815807345,0.5231548600998571,0.4877020411713267
0.2827556934012345,0.553109173825545,0.4747070371895703
0.25894521745834764,0.47930652740375523,0.4048471372804133
0.25475271785057735,0.5049990353951006,0.4146060760763546
0.2839447265540277,0.42384852843412935,0.479406018038938
0.303915545891477,0.5595438847620067,0.47547400177478155
0.41074967830824216,0.5242829369173967,0.44014152067283074
0.7468814815807345,0.41088585812918166,0.4438444153368011
0.7434797563272577,0.41407950647904823,0.47448990623275306
0.2500000311850283,0.4643543354554156,0.436156048072719
0.6668041398000285,0.44023621920866973,0.4762921409913798
0.4952110825686098,0.5772250265589892,0.4692776717931492
0.2786512239307587,0.39813137907294793,0.48858486333405643
0.2524537731592104,0.5496287089744452,0.5131494140504707
0.39284651990001374,0.5371465843625856,0.47305950096116933
0.6648657512079859,0.4547055785618481,0.4742524322424959
0.7130977009575956,0.505283827468249,0.33277595379434943
0.7162162037843469,0.5133736084161904,0.33090551218139697
0.7404759624294838,0.48585667751860606,0.5170552868659295
0.7468814971732487,0.3823193015501693,0.42532398567655016
0.7059182525648204,0.41565466225684033,0.4983030536930615
0.6147912964332467,0.5175046631232644,0.4400117909552379
0.7117120981766228,0.382797607118727,0.5207008010778875
0.7249170761512091,0.45872011560830517,0.26013357493552836
0.7208792230986174,0.4041500115660072,0.3899492696513157
0.7124653361518917,0.3652939341201101,0.2979442782588513
0.2531185496042937,0.47282475566088566,0.4338626906989167
0.7162162037843469,0.48758391228424935,0.3719201029388677
0.5572962394421397,0.4435146388603768,0.4768151295079401
0.4328219683430591,0.5159335250166142,0.47302062362592917
0.7130977009575956,0.43203041436305895,0.34169544360437637
0.5834428274325838,0.4240003579417544,0.47940963550221705
0.2869023146349186,0.5600571799322804,0.3396138689550434
0.5989334133014479,0.39971994441289505,0.4958333553794158
0.33556857827320996,0.43843926511482967,0.46054637843121193
0.7162162037843469,0.46929893998242767,0.28879498597552106
0.27647961290731277,0.41531389305795174,0.3962601214517558
0.7468814815807345,0.39172158237531973,0.5177160716273945
0.6691846229453056,0.36857673007078406,0.5256403172477874
0.7393995540062788,0.43723129745237344,0.4075211702942772
0.5035481849591095,0.48123358023802265,0.4497274345369344
0.3416825070151501,0.4068467108979168,0.4932454814011504
0.2531185340117796,0.5505431995333805,0.4373141612699849
0.6164205270500547,0.4175075726864017,0.4946137920839488
0.5262318941155193,0.3787644630054037,0.5108450483616899
0.7499999844074858,0.3718038555484958,0.5147182444650291
0.6765610879516654,0.37000016029104527,0.533707000484792
0.5124657108919813,0.3612716112115956,0.5497249823542116
0.7162162037843469,0.46447589469560235,0.3251082362164852
0.27609503913871775,0.4468536302319888,0.2569394692052472
0.2500000311850283,0.27245750309649136,0.5163080935886399
0.6052272744589868,0.3841691142669228,0.506454232764157
0.5183778932910494,0.40232150342106515,0.484192815927907
0.676210469481349,0.3751832159392001,0.5276608679943056
0.43207955157259914,0.4385569730040254,0.477052769818348
0.2500000311850283,0.28435818285630304,0.4927841041054372
0.3135692560070343,0.4195365953655992,0.47097542631207034
0.2531185340117796,0.274777440509387,0.4827796351869364
0.45415302144098557,0.5614097577683179,0.4812118910508626
0.2500000311850283,0.2760183447591985,0.5043102256882326
0.7499999844074858,0.30872630947466956,0.4879553935384767
0.7162162037843469,0.4563633746645491,0.2978782283689807
0.32166530514565755,0.5527783578481786,0.47469393947769795
0.30769950603642876,0.558356587575787,0.44755308962601037
0.7083845776979085,0.45389900379323245,0.45369486659819336
0.5040825919777201,0.377602763529887,0.5209413260034103
0.7146000708794112,0.5755953884578118,0.45952660201934076
0.27379171295087923,0.4934583556016091,0.25747695356244715
0.5040695635485856,0.3991474912439977,0.4873125453657702
0.41207535385989413,0.5687990138337721,0.45366878551955225
0.575249423833214,0.44427776768711114,0.45819585890059533
0.35904783803086754,0.40085440376622,0.4867751233786267
0.2531185340117796,0.30690706328312295,0.4972175548341165
0.5553264215391082,0.37154394912790495,0.5199192678869708
0.4315884601424518,0.5806662725987894,0.4765630609244538
0.3581116115072297,0.5627204572298948,0.47587739570793597
0.2500000311850283,0.4420848572893584,0.47552613274703537
0.2537036015246111,0.4980395454017057,0.41731176189391
0.4461312134596578,0.3747682471630538,0.5157294813766597
0.7348237540185677,0.38623362550828866,0.40400963216126107
0.7468814971732487,0.4963392025254384,0.42485749923370586
0.41764760385833233,0.573452017556464,0.4576816437719876
0.48881090177444786,0.5799422144544706,0.47349877326934553
0.7162162037843469,0.6134316122569177,0.32562100124127846
0.2500000311850283,0.5105091128421828,0.44279936865702374
0.7468814815807345,0.3557885348014884,0.4491063171314256
0.7468814815807345,0.27672582910049415,0.5131024805829281
0.7468814815807345,0.3501282546657558,0.4918666197837882
0.7162162037843469,0.5340936948353092,0.29382689818667274
0.7499999844074858,0.3987683228803024,0.5248847040128656
0.7499999844074858,0.37620374598925455,0.48407774317359986
0.6793041646181135,0.5497177734151771,0.44432083421114854
0.37031568520955127,0.4885419475376556,0.47161922043063426
0.7162162037843469,0.5102468259644342,0.3414364727346335
0.33542450344261404,0.5297580299602676,0.4404908761495022
0.48030341920238284,0.4114246730475878,0.4774822136451151
0.6315831035940964,0.3719998326611383,0.5310260495921575
0.6120936407604702,0.40046455453034313,0.48562157878800205
0.7259864575480446,0.5365182060429953,0.25333900176662144
0.2869023146349186,0.5170048606752209,0.35156358197430104
0.723320465073969,0.5820148156119196,0.39215462287534714
0.2869023146349186,0.6290524333526829,0.35866389835784734
0.7130977009575956,0.47943244215289,0.3770871866550449
0.713869935812584,0.5165651777641725,0.38477098531248577
0.2869023302274327,0.5766851513496221,0.314971688308262
0.2806593110609792,0.4713769751310522,0.388232715757854
0.3507897462878616,0.4060216226175197,0.48045591399061094
0.2837837962156532,0.6150638871561852,0.31369539424887166
0.5615592665900895,0.3595388982759866,0.5478575397014775
0.6447412364587202,0.36664283212281196,0.5288924219331415
0.49803147611971643,0.43511538808691796,0.46478429383514924
0.7440865753973058,0.49818693104280265,0.5363806800683355
0.6603233815705776,0.4094949331033846,0.4777689599800349
0.7321097833785026,0.397975261623936,0.3983890557640176
0.2500000311850283,0.30289783288897615,0.5092149289715764
0.7130977009575956,0.397235365643261,0.3779913185870908
0.2837838118081673,0.38975523640543525,0.3295386723924319
0.2824005115217817,0.557571187441365,0.38558431683722605
0.7162162037843469,0.5971227908097181,0.36066918923053326
0.3076434249605943,0.5703212018410517,0.4764473384820578
0.6361956811251441,0.46038261025526517,0.4736507898871402
0.2669516928007772,0.47522869514492455,0.39901149333572306
0.3564699692491713,0.38168125587181595,0.5091015973813474
0.2500000311850283,0.4457512290877228,0.48517899047182006
0.32670011756443806,0.38234151568530517,0.5087118884780978
0.6018016354863336,0.3607005509739609,0.5556404703662762
0.7219226741444483,0.5370090168078883,0.27602869818858333
0.5847368397855348,0.3666695109144948,0.5282004521434089
0.7130979244502982,0.4531012959676542,0.3799420200677944
0.6233282550940302,0.38887602650847986,0.5156445801372014
0.6083078666863742,0.37206285760326696,0.5308476712304673
0.7095461316432934,0.4019607861990948,0.4861713708363582
0.2837838118081673,0.35062816106389344,0.36216782734396624
0.36737767612890765,0.42914286265815216,0.46538630001583475
0.2503020997638368,0.3505534053536315,0.418203165136918
0.32336859500709614,0.3987108852557384,0.48765788836880464
0.7468814815807345,0.31407634535668283,0.48499768071747273
0.5104208301061594,0.5764497875462776,0.4683058995347911
0.7499999844074858,0.41992675125425405,0.4504434947610036
0.5841841475295496,0.5379231435414938,0.44172145815495717
0.2577836323279346,0.5126001937276325,0.5185100684346089
0.5127147363364593,0.42321849730804073,0.4809466104104003
0.5065789635217186,0.386777404043694,0.5026534171114266
0.674494534090948,0.36373980224887503,0.5352850148901753
0.7468814815807345,0.4213171357395611,0.5054392276616106
0.7242342539697684,0.42314098172277714,0.46875956893101745
0.7130977009575956,0.48296544078285897,0.34495524059670307
0.3852626796531797,0.4953716194558776,0.4420058656127569
0.7162162037843469,0.5203869965334411,0.3078179051937511
0.2701139846047208,0.37552140197824724,0.400659949522458
0.5728894136589946,0.48936152646305886,0.47223384615275865
0.261102925156691,0.3502998762713213,0.4070866744929307
0.7219021803833718,0.3915561509978652,0.39502473695194773
0.25000001559251417,0.2783251532751935,0.5386658877547505
0.6841369032512252,0.5528561359074301,0.47469920974747515
0.2582449784386195,0.36524138734747935,0.5325676346870196
0.7499999844074858,0.2786525960720024,0.5178743408433569
0.2837838118081673,0.3616197920522024,0.3792028413427695
0.65508007644781,0.3813296134930715,0.5095386555525167
0.4448435940375016,0.495736115263773,0.4737577857191261
0.2500000311850283,0.4301826754506852,0.4985505588674114
0.7162162037843469,0.5458489484133,0.3431100328691238
0.2531185340117796,0.3430108696767377,0.5202531244045934
0.6561176283257937,0.4571800741723423,0.47399286885721603
0.31821546139356394,0.4162547661508015,0.4812018078917228
0.6030229503408882,0.3941603295484099,0.49894489354985405
0.26455726475035984,0.32116293513028676,0.40063164910930515
0.32393405753215676,0.39877794865902766,0.49672030955839097
0.6750627460960008,0.4879575505029319,0.44334788211922105
0.2500000311850283,0.46662215229106685,0.4713597609954486
0.7468814815807345,0.4327807781182224,0.4937059127510061
0.2837838118081673,0.6148241768875511,0.3506550321632506
0.4168848024743948,0.36038823291586175,0.5495658607474766
0.7056694012367504,0.4939000291569619,0.4714448649375906
0.2500000311850283,0.36329946964973775,0.5200866275386731
0.7224358237845903,0.5211595952137593,0.2815426529741801
0.2869023146349186,0.47777657952194164,0.36990492641222106
0.5753714976263671,0.4763777023139364,0.4466888693326422
0.2531185340117796,0.5577038797366431,0.44657490884434325
0.7453660971071219,0.5106646585656764,0.5537799715798364
0.2869023302274327,0.5384796923459747,0.3413762128650113
0.7434726201532892,0.44859449805248974,0.5526397949713289
0.7162162037843469,0.414102479449872,0.3281510165970982
0.2837838118081673,0.4851905185372696,0.3605615904880009
0.2500000311850283,0.3915015668033877,0.45185123891204626
0.2583828162635619,0.43054540930448354,0.4645696524830887
0.2531185340117796,0.563926716992303,0.4917590990038265
0.3681476968468891,0.5481447460155643,0.4741911536619503
0.6661836045150474,0.4455607093550272,0.4572197415282986
0.7130976853650814,0.452894586007783,0.2997863259035662
0.2500000311850283,0.4185162368332003,0.44147993011102526
0.7468814815807345,0.38846741947810004,0.44485903582399877
0.75,0.46582615444453856,0.43873770063784506
0.36848664172162393,0.5293658418472704,0.47238995840426584
0.6279294916697982,0.3671183882113774,0.5375563972140585
0.5679850430159523,0.5579769046591253,0.4771287313497029
0.6155158026024716,0.37039360620018236,0.5221862635168777
0.2600527017622213,0.4851672493086773,0.5317535859066291
0.34533350979208327,0.5386329615624048,0.4731760809918427
0.39716935733342806,0.5120028029311308,0.47149435037994647
0.6675402571947784,0.3989086347174874,0.5089875641279826
0.7401498034163385,0.42688826827448634,0.4787338767296789
0.45253790724697335,0.4663798810039612,0.4752500412967736
0.31439465094020935,0.36733989546716156,0.5374505708206326
0.6635952107863109,0.41092927288603476,0.4923730646428526
0.7348580939321949,0.42598247833843755,0.404034039643385
0.2531185340117796,0.587888986060282,0.44934598966617556
0.4826798306224691,0.3946488274237063,0.5105649392402863
0.2500000311850283,0.5733971371042179,0.43164731148829727
0.6670089110906423,0.5207137896421611,0.47183418922549164
0.2868523666146435,0.4918114118887452,0.28582539165874715
0.4267830240015882,0.5097023145808646,0.47222601351315885
0.2500000311850283,0.35192259961223077,0.45281083861437066
0.26611660971882034,0.5699938993768701,0.39957292779463255
0.7162162037843469,0.5453053413955502,0.34120312036561246
0.7130977009575956,0.45958116542379945,0.3128382061793778
0.3558305098495365,0.36211424107039325,0.5393652639886968
0.6152919668645769,0.37027207814502383,0.5223719703602105
0.7162162037843469,0.448151977303869,0.32012741547664514
0.4161834252011348,0.47496889787193264,0.4724514656750188
0.3054465020892046,0.5512061048767677,0.47450284801948406
0.2531185340117796,0.3258043068374349,0.5033942694329686
0.2500000311850283,0.3408969769431103,0.47619120544988724
0.6601767495676638,0.41142702231971723,0.47636350273106526
0.650955575794177,0.38066644827444873,0.5101546949959225
0.5706251934966036,0.40006300051385646,0.48613325233680593
0.2567648434419585,0.48010868429336634,0.5518611775805551
0.2869023146349186,0.44701100027963614,0.3593021935164268
0.7228382301918495,0.4464947633216957,0.3957632763838931
0.7204964684566714,0.4041325479501774,0.39386964350491904
0.5335609661949201,0.4040766487870079,0.5056226112203379
0.7053328160291544,0.4936568223190083,0.47145061337780125
0.2500000311850283,0.35013767254429257,0.5013230274230016
0.6083376535858744,0.3809839014672025,0.5218661803867399
0.7170873835365235,0.38073941084558527,0.39042250245527527
0.7162162037843469,0.4802583828240598,0.32621920804602006
0.26060306553609575,0.4860593022397742,0.5174026205132684
0.2570035440433275,0.48358352284561634,0.5353067612498872
0.7468814815807345,0.324178766448972,0.48439806538895436
0.7215004548492299,0.5267695375163635,0.39469388978955294
0.4413825912427929,0.4474835210254502,0.4577061759942247
0.5726190238714011,0.3598879470998802,0.5552987552215303
0.7108764953441948,0.36724844017426234,0.29107313545053826
0.3075744800605996,0.36376701118603844,0.5431947334849002
0.5460823267698447,0.5707423920303376,0.4822971612196003
0.4306052949537666,0.3648525100449835,0.5317053062853664
0.25039019227118786,0.4186264603156118,0.417735233787764
0.7174314167683706,0.38182160928903863,0.3908341448284064
0.2500000311850283,0.2979015027950777,0.528669371018458
0.2532432533348308,0.37548196851000293,0.5166846528049701
0.7468728381303997,0.29929614923424797,0.4160185707467034
0.7499999844074858,0.540833637032196,0.48729453081444096
0.5807681031505932,0.5467201229679719,0.474433747194348
0.25217766091892985,0.45826514163839627,0.4128318298805981
0.7130977009575956,0.41665942307760073,0.31878044055068644
0.7468814815807345,0.2848760882132558,0.48970068443548687
0.25476273863966065,0.4572280835233602,0.5554388435660125
0.7468814815807345,0.4275628887934927,0.5048414938297978
0.7187172950264484,0.525099402537478,0.39221950852416243
